Time,HR,RR,Mode,GSR,SkinT,AccX,AccY,AccZ,outcome
03/03/17 23:55:07,105,0.481168,Acquiring,340330,25.29,0.84423828125,-0.05712890625,-0.530517578125,1
03/03/17 23:55:07,105,0.564128,Acquiring,340330,25.29,0.844482421875,-0.056884765625,-0.531005859375,1
03/03/17 23:55:07,106,0.4148,Acquiring,340330,25.29,0.84521484375,-0.055908203125,-0.5302734375,1
03/03/17 23:55:07,106,0.398208,Acquiring,340330,25.29,0.842529296875,-0.05810546875,-0.53173828125,1
03/03/17 23:55:08,107,0.5143519999999999,Acquiring,340330,25.29,0.84326171875,-0.057373046875,-0.53125,1
03/03/17 23:55:08,107,0.5143519999999999,Acquiring,340330,25.29,0.842529296875,-0.057373046875,-0.531982421875,1
03/03/17 23:55:08,107,0.6636799999999999,Acquiring,340330,25.29,0.843505859375,-0.05859375,-0.52978515625,1
03/03/17 23:55:08,107,0.232288,Acquiring,340330,25.29,0.843017578125,-0.056640625,-0.531494140625,1
03/03/17 23:55:09,107,0.779824,Acquiring,340330,25.29,0.84375,-0.056396484375,-0.531982421875,1
03/03/17 23:55:10,107,0.713456,Acquiring,340330,25.29,0.843994140625,-0.056640625,-0.531494140625,1
03/03/17 23:55:11,107,0.779824,Acquiring,340330,25.29,0.844970703125,-0.0576171875,-0.5322265625,1
03/03/17 23:55:11,107,0.597312,Acquiring,340330,25.29,0.84375,-0.0576171875,-0.530517578125,1
03/03/17 23:55:12,107,0.282064,Acquiring,340330,25.29,0.84326171875,-0.057861328125,-0.53125,1
03/03/17 23:55:13,107,0.7300479999999999,Acquiring,340330,25.29,0.84423828125,-0.056396484375,-0.530517578125,1
03/03/17 23:55:13,107,0.597312,Acquiring,340330,25.29,0.84375,-0.057373046875,-0.530029296875,1
03/03/17 23:55:13,107,0.365024,Acquiring,340330,25.29,0.843505859375,-0.056884765625,-0.531494140625,1
03/03/17 23:55:14,107,0.597312,Acquiring,340330,25.29,0.843505859375,-0.056884765625,-0.53076171875,1
03/03/17 23:55:14,107,0.348432,Acquiring,340330,25.29,0.843017578125,-0.057861328125,-0.53173828125,1
03/03/17 23:55:15,107,0.8461919999999999,Acquiring,340330,25.29,0.844482421875,-0.05712890625,-0.53076171875,1
03/03/17 23:55:16,107,0.58072,Acquiring,340330,25.29,0.8427734375,-0.056640625,-0.53173828125,1
03/03/17 23:55:17,107,0.58072,Acquiring,340330,25.29,0.8427734375,-0.05810546875,-0.529541015625,1
03/03/17 23:55:17,107,0.33184,Acquiring,340330,25.29,0.84423828125,-0.056396484375,-0.531494140625,1
03/03/17 23:55:17,107,0.613904,Acquiring,340330,25.29,0.843994140625,-0.05712890625,-0.531005859375,1
03/03/17 23:55:17,107,0.199104,Acquiring,340330,25.29,0.8447265625,-0.0546875,-0.530517578125,1
03/03/17 23:55:18,107,0.365024,Acquiring,340330,25.29,0.84423828125,-0.056884765625,-0.53173828125,1
03/03/17 23:55:19,107,0.8461919999999999,Acquiring,340330,25.29,0.84375,-0.057861328125,-0.531005859375,1
03/03/17 23:55:20,107,1.07848,Acquiring,340330,25.29,0.8427734375,-0.057861328125,-0.53125,1
03/03/17 23:55:21,107,0.929152,Acquiring,340330,25.29,0.842041015625,-0.05859375,-0.53125,1
03/03/17 23:55:22,107,0.929152,Acquiring,340330,25.29,0.84375,-0.056884765625,-0.531982421875,1
03/03/17 23:55:23,107,0.8793759999999999,Acquiring,340330,25.29,0.8427734375,-0.0595703125,-0.53076171875,1
03/03/17 23:55:23,107,0.74664,Acquiring,340330,25.29,0.84326171875,-0.056640625,-0.5322265625,1
03/03/17 23:55:24,107,0.796416,Acquiring,340330,25.29,0.844482421875,-0.056640625,-0.53125,1
03/03/17 23:55:24,107,0.132736,Acquiring,340330,25.29,0.84326171875,-0.057861328125,-0.53173828125,1
03/03/17 23:55:25,107,0.74664,Acquiring,340330,25.29,0.84326171875,-0.057373046875,-0.5322265625,1
03/03/17 23:55:26,107,0.647088,Acquiring,340330,25.29,0.843505859375,-0.05712890625,-0.531982421875,1
03/03/17 23:55:26,107,0.58072,Acquiring,340330,25.29,0.843994140625,-0.05517578125,-0.53076171875,1
03/03/17 23:55:27,107,0.431392,Acquiring,340330,25.29,0.8447265625,-0.056396484375,-0.531982421875,1
03/03/17 23:55:27,107,0.680272,Acquiring,340330,25.29,0.843505859375,-0.056884765625,-0.531005859375,1
03/03/17 23:55:28,107,0.9125599999999999,Acquiring,340330,25.29,0.84521484375,-0.055908203125,-0.53125,1
03/03/17 23:55:29,107,0.74664,Acquiring,340330,25.29,0.84423828125,-0.056640625,-0.531982421875,1
03/03/17 23:55:30,107,0.862784,Acquiring,340330,25.29,0.84326171875,-0.05712890625,-0.53173828125,1
03/03/17 23:55:31,107,0.796416,Acquiring,340330,25.29,0.843505859375,-0.056884765625,-0.531982421875,1
03/03/17 23:55:31,107,0.9125599999999999,Acquiring,340330,25.29,0.8427734375,-0.057861328125,-0.531982421875,1
03/03/17 23:55:32,107,0.265472,Acquiring,340330,25.29,0.84326171875,-0.05712890625,-0.531494140625,1
03/03/17 23:55:32,107,0.4148,Acquiring,340330,25.29,0.84326171875,-0.056884765625,-0.53076171875,1
03/03/17 23:55:33,107,0.6968639999999999,Acquiring,340330,25.29,0.8427734375,-0.057861328125,-0.531982421875,1
03/03/17 23:55:34,107,0.6304959999999999,Acquiring,340330,25.29,0.84423828125,-0.057373046875,-0.531982421875,1
03/03/17 23:55:34,107,0.713456,Acquiring,340330,25.29,0.84326171875,-0.05810546875,-0.530517578125,1
03/03/17 23:55:35,107,0.779824,Acquiring,340330,25.29,0.8447265625,-0.056884765625,-0.531005859375,1
03/03/17 23:55:36,107,0.796416,Acquiring,340330,25.29,0.843994140625,-0.0576171875,-0.53076171875,1
03/03/17 23:55:37,107,0.7300479999999999,Acquiring,340330,25.29,0.844482421875,-0.056640625,-0.531982421875,1
03/03/17 23:55:37,102,0.779824,Acquiring,340330,25.29,0.84375,-0.0556640625,-0.531005859375,1
03/03/17 23:55:38,97,0.862784,Acquiring,340330,25.3,0.843994140625,-0.0576171875,-0.5322265625,1
03/03/17 23:55:39,92,0.813008,Acquiring,340330,25.3,0.843505859375,-0.0576171875,-0.53173828125,1
03/03/17 23:55:40,87,0.779824,Acquiring,340330,25.3,0.84423828125,-0.0576171875,-0.530517578125,1
03/03/17 23:55:40,87,0.481168,Acquiring,340330,25.3,0.843994140625,-0.056884765625,-0.53173828125,1
03/03/17 23:55:41,77,0.8461919999999999,Acquiring,340330,25.3,0.843505859375,-0.056640625,-0.53125,1
03/03/17 23:55:42,75,0.6304959999999999,Acquiring,340330,25.3,0.844970703125,-0.0556640625,-0.529541015625,1
03/03/17 23:55:43,75,0.564128,Acquiring,340330,25.3,0.84130859375,-0.05712890625,-0.531005859375,1
03/03/17 23:55:43,76,0.6636799999999999,Acquiring,340330,25.3,0.84375,-0.058349609375,-0.530517578125,1
03/03/17 23:55:44,76,0.6968639999999999,Acquiring,340330,25.3,0.8427734375,-0.057373046875,-0.53125,1
03/03/17 23:55:44,77,0.530944,Acquiring,340330,25.3,0.843505859375,-0.057373046875,-0.53076171875,1
03/03/17 23:55:45,77,0.7632319999999999,Acquiring,340330,25.3,0.84375,-0.057373046875,-0.5322265625,1
03/03/17 23:55:46,77,0.74664,Acquiring,340330,25.3,0.844482421875,-0.0556640625,-0.52978515625,1
03/03/17 23:55:46,77,0.6304959999999999,Acquiring,340330,25.3,0.8427734375,-0.0576171875,-0.531494140625,1
03/03/17 23:55:47,78,0.530944,Acquiring,340330,25.3,0.843994140625,-0.05615234375,-0.5302734375,1
03/03/17 23:55:48,78,0.8793759999999999,Acquiring,340330,25.3,0.843994140625,-0.056884765625,-0.53125,1
03/03/17 23:55:48,78,0.033184,Acquiring,340330,25.3,0.843994140625,-0.056884765625,-0.53125,1
03/03/17 23:55:48,78,0.6968639999999999,Acquiring,340330,25.3,0.84326171875,-0.058349609375,-0.5302734375,1
03/03/17 23:55:49,78,0.862784,Acquiring,340330,25.3,0.84375,-0.056884765625,-0.531494140625,1
03/03/17 23:55:50,78,0.7632319999999999,Acquiring,340330,25.3,0.843017578125,-0.057861328125,-0.531494140625,1
03/03/17 23:55:51,77,0.779824,Acquiring,340330,25.3,0.84375,-0.057861328125,-0.53076171875,1
03/03/17 23:55:52,77,0.8461919999999999,Acquiring,340330,25.3,0.843505859375,-0.057373046875,-0.5322265625,1
03/03/17 23:55:53,77,0.8461919999999999,Acquiring,340330,25.3,0.843994140625,-0.05712890625,-0.53125,1
03/03/17 23:55:53,77,0.6968639999999999,Acquiring,340330,25.3,0.84375,-0.0576171875,-0.53173828125,1
03/03/17 23:55:54,76,0.431392,Acquiring,340330,25.3,0.8447265625,-0.055908203125,-0.5302734375,1
03/03/17 23:55:55,76,0.647088,Acquiring,340330,25.3,0.8427734375,-0.057861328125,-0.53125,1
03/03/17 23:55:55,77,0.713456,Acquiring,340330,25.3,0.84228515625,-0.057861328125,-0.53125,1
03/03/17 23:55:56,78,0.779824,Acquiring,340330,25.3,0.84423828125,-0.057373046875,-0.531005859375,1
03/03/17 23:55:57,78,0.398208,Acquiring,340330,25.3,0.84375,-0.055908203125,-0.531982421875,1
03/03/17 23:55:57,78,0.33184,Acquiring,340330,25.3,0.843505859375,-0.056396484375,-0.53076171875,1
03/03/17 23:55:57,79,0.6636799999999999,Acquiring,340330,25.3,0.84521484375,-0.056640625,-0.531982421875,1
03/03/17 23:55:58,79,0.647088,Acquiring,340330,25.3,0.8447265625,-0.055908203125,-0.53271484375,1
03/03/17 23:55:59,79,0.9457439999999999,Acquiring,340330,25.3,0.843994140625,-0.056640625,-0.53173828125,1
03/03/17 23:55:59,79,0.647088,Acquiring,340330,25.3,0.84375,-0.057373046875,-0.5322265625,1
03/03/17 23:56:00,79,0.132736,Acquiring,340330,25.3,0.843505859375,-0.056640625,-0.53125,1
03/03/17 23:56:00,78,0.813008,Acquiring,340330,25.3,0.84228515625,-0.0576171875,-0.531982421875,1
03/03/17 23:56:01,78,0.613904,Acquiring,340330,25.3,0.843017578125,-0.057373046875,-0.530517578125,1
03/03/17 23:56:02,78,0.315248,Acquiring,340330,25.3,0.844970703125,-0.05615234375,-0.53173828125,1
03/03/17 23:56:02,78,0.58072,Acquiring,340330,25.3,0.844482421875,-0.05712890625,-0.53271484375,1
03/03/17 23:56:02,78,0.24888,Acquiring,340330,25.3,0.84521484375,-0.055908203125,-0.53076171875,1
03/03/17 23:56:03,78,0.431392,Acquiring,340330,25.3,0.843994140625,-0.056884765625,-0.53076171875,1
03/03/17 23:56:03,79,0.7300479999999999,Acquiring,340330,25.3,0.843505859375,-0.058349609375,-0.53173828125,1
03/03/17 23:56:04,79,0.564128,Acquiring,340330,25.3,0.844482421875,-0.05712890625,-0.530517578125,1
03/03/17 23:56:05,79,0.74664,Acquiring,340330,25.3,0.843505859375,-0.056640625,-0.5322265625,1
03/03/17 23:56:06,79,0.49776,Acquiring,340330,25.3,0.84326171875,-0.058349609375,-0.531982421875,1
03/03/17 23:56:06,79,0.381616,Acquiring,340330,25.3,0.84375,-0.057373046875,-0.532470703125,1
03/03/17 23:56:06,79,0.381616,Acquiring,340330,25.3,0.842529296875,-0.057861328125,-0.53173828125,1
03/03/17 23:56:07,79,0.7632319999999999,Acquiring,340330,25.3,0.84423828125,-0.056396484375,-0.531005859375,1
03/03/17 23:56:08,78,0.6636799999999999,Acquiring,340330,25.29,0.84375,-0.056640625,-0.530517578125,1
03/03/17 23:56:09,78,0.58072,Acquiring,340330,25.29,0.843994140625,-0.0576171875,-0.531005859375,1
03/03/17 23:56:09,78,0.447984,Acquiring,340330,25.29,0.841552734375,-0.05859375,-0.53125,1
03/03/17 23:56:10,78,0.8793759999999999,Acquiring,340330,25.29,0.84130859375,-0.05810546875,-0.532470703125,1
03/03/17 23:56:11,78,0.9457439999999999,Acquiring,340330,25.29,0.8427734375,-0.05810546875,-0.53173828125,1
03/03/17 23:56:12,78,0.6636799999999999,Acquiring,340330,25.29,0.844970703125,-0.05615234375,-0.52978515625,1
03/03/17 23:56:12,78,0.862784,Acquiring,340330,25.29,0.84423828125,-0.056396484375,-0.531494140625,1
03/03/17 23:56:13,78,0.8793759999999999,Acquiring,340330,25.29,0.843505859375,-0.056884765625,-0.531005859375,1
03/03/17 23:56:14,78,0.680272,Acquiring,340330,25.29,0.84423828125,-0.0576171875,-0.531982421875,1
03/03/17 23:56:14,78,0.398208,Acquiring,340330,25.29,0.84423828125,-0.056884765625,-0.530029296875,1
03/03/17 23:56:15,78,0.547536,Acquiring,340330,25.29,0.845458984375,-0.058349609375,-0.53173828125,1
