Time,HR,RR,Mode,GSR,SkinT,AccX,AccY,AccZ,outcome
13/03/17 19:51:17,0,0.6304959999999999,,0,0,0.996337890625,0.016845703125,-0.046875,1
13/03/17 19:51:17,73,0.265472,Acquiring,340330,0,0.99658203125,0.018310546875,-0.049560546875,1
13/03/17 19:51:18,75,0.895968,Acquiring,340330,0,0.99609375,0.01806640625,-0.04931640625,1
13/03/17 19:51:19,75,0.929152,Acquiring,340330,0,0.994384765625,0.01953125,-0.049072265625,1
13/03/17 19:51:20,75,0.8296,Acquiring,340330,0,0.997802734375,0.014892578125,-0.051513671875,1
13/03/17 19:51:21,74,0.8461919999999999,Acquiring,340330,0,0.997802734375,0.016357421875,-0.05078125,1
13/03/17 19:51:21,73,0.49776,Acquiring,340330,0,0.99658203125,0.017578125,-0.050537109375,1
13/03/17 19:51:22,73,0.431392,Acquiring,340330,0,0.997314453125,0.015380859375,-0.048828125,1
13/03/17 19:51:22,74,0.796416,Acquiring,340330,0,0.99609375,0.017822265625,-0.047607421875,1
13/03/17 19:51:23,74,0.680272,Acquiring,340330,0,0.997802734375,0.016357421875,-0.050048828125,1
13/03/17 19:51:24,74,0.530944,Acquiring,340330,0,0.997802734375,0.0166015625,-0.051025390625,1
13/03/17 19:51:24,74,0.447984,Acquiring,340330,0,0.994384765625,0.016357421875,-0.049560546875,1
13/03/17 19:51:25,74,0.564128,Acquiring,340330,0,0.99658203125,0.016845703125,-0.049072265625,1
13/03/17 19:51:26,75,1.061888,Acquiring,340330,0,0.9970703125,0.01611328125,-0.05029296875,1
13/03/17 19:51:27,74,0.613904,Acquiring,340330,29.08,0.99609375,0.01806640625,-0.04931640625,1
13/03/17 19:51:27,74,0.431392,Acquiring,340330,29.08,0.997802734375,0.01708984375,-0.051513671875,1
13/03/17 19:51:28,75,0.74664,Acquiring,340330,29.08,0.993896484375,0.017822265625,-0.04931640625,1
13/03/17 19:51:29,75,0.7632319999999999,Acquiring,340330,29.08,0.996337890625,0.019287109375,-0.0498046875,1
13/03/17 19:51:30,75,0.8461919999999999,Acquiring,340330,29.08,0.99560546875,0.01611328125,-0.047607421875,1
13/03/17 19:51:31,77,0.779824,Acquiring,340330,29.08,0.994140625,0.0185546875,-0.04931640625,1
13/03/17 19:51:31,76,0.796416,Acquiring,340330,29.08,0.994873046875,0.017578125,-0.048583984375,1
13/03/17 19:51:32,76,0.4148,Acquiring,340330,29.08,0.994140625,0.017578125,-0.049072265625,1
13/03/17 19:51:32,75,0.564128,Acquiring,340330,29.08,0.995361328125,0.017822265625,-0.0478515625,1
13/03/17 19:51:33,76,0.796416,Acquiring,340330,29.08,0.995361328125,0.019287109375,-0.04931640625,1
