Time,HR,RR,Mode,GSR,SkinT,AccX,AccY,AccZ,outcome
21/02/17 21:21:17,74.000000,0.514352,Locked,2351.000,0.000,0.494,0.846,0.158,1
21/02/17 21:21:18,74.000000,0.630496,Locked,2357.000,0.000,0.440,0.835,0.191,1
21/02/17 21:21:19,75.000000,0.813008,Locked,2357.000,32.140,0.501,0.842,0.148,1
21/02/17 21:21:20,75.000000,0.846192,Locked,2362.000,32.140,0.445,0.866,0.112,1
21/02/17 21:21:20,75.000000,0.796416,Locked,2368.000,32.140,0.473,0.879,0.023,1
21/02/17 21:21:21,75.000000,0.746640,Locked,2365.000,32.140,0.461,0.881,0.008,1
