Time,HR,RR,Mode,GSR,SkinT,AccX,AccY,AccZ,outcome
15/03/17 08:39:03,70,0.348432,Acquiring,340330,0,0.048828125,-0.770751953125,0.610595703125,1
15/03/17 08:39:03,70,0.862784,Acquiring,340330,0,0.037841796875,-0.781982421875,0.597412109375,1
15/03/17 08:39:04,70,0.8793759999999999,Acquiring,340330,0,0.044677734375,-0.789306640625,0.592041015625,1
15/03/17 08:39:05,70,0.895968,Acquiring,340330,0,0.060791015625,-0.791748046875,0.567626953125,1
15/03/17 08:39:06,70,0.49776,Acquiring,340330,0,0.05078125,-0.793701171875,0.60205078125,1
15/03/17 08:39:06,70,0.647088,Acquiring,340330,0,0.058837890625,-0.792724609375,0.580078125,1
15/03/17 08:39:07,70,0.8296,Acquiring,340330,0,0.0341796875,-0.788330078125,0.604736328125,1
15/03/17 08:39:08,70,0.6304959999999999,Acquiring,340330,0,0.045654296875,-0.790283203125,0.601318359375,1
15/03/17 08:39:08,70,0.547536,Acquiring,340330,0,0.0244140625,-0.794677734375,0.597412109375,1
15/03/17 08:39:09,70,0.4148,Acquiring,340330,0,0.025390625,-0.793701171875,0.540283203125,1
15/03/17 08:39:09,70,0.597312,Acquiring,340330,0,-0.002197265625,-0.83056640625,0.598388671875,1
15/03/17 08:39:11,70,0.7300479999999999,Acquiring,340330,0,0.054443359375,-0.7939453125,0.563232421875,1
15/03/17 08:39:12,70,0.929152,Acquiring,340330,24.92,0.017333984375,-0.785888671875,0.584228515625,1
15/03/17 08:39:13,70,0.597312,Acquiring,340330,24.92,0.022216796875,-0.748779296875,0.635986328125,1
15/03/17 08:39:13,70,0.7632319999999999,Acquiring,340330,24.92,0.06640625,-0.713623046875,0.66357421875,1
15/03/17 08:39:14,70,0.895968,Acquiring,340330,24.92,0.056396484375,-0.7236328125,0.6796875,1
15/03/17 08:39:15,70,0.895968,Acquiring,340330,24.92,0.045654296875,-0.723388671875,0.66357421875,1
15/03/17 08:39:17,70,0.929152,Acquiring,340330,24.92,-0.14501953125,-0.7783203125,0.37353515625,1
15/03/17 08:39:17,70,0.796416,Acquiring,340330,24.92,-0.10498046875,-1.01123046875,0.098388671875,1
15/03/17 08:39:18,70,0.962336,Acquiring,340330,24.92,0.107666015625,-0.88427734375,0.35693359375,1
15/03/17 08:39:19,70,0.8296,Acquiring,340330,24.92,0.075439453125,-0.94189453125,0.291259765625,1
15/03/17 08:39:20,70,0.8296,Acquiring,340330,24.92,-0.084716796875,-0.9326171875,0.26611328125,1
15/03/17 08:39:22,70,0.7300479999999999,Acquiring,340330,24.92,-0.097412109375,-0.906982421875,0.38037109375,1
15/03/17 08:39:24,70,0.929152,Acquiring,340330,24.92,-0.0009765625,-0.813232421875,0.544189453125,1
15/03/17 08:39:25,70,0.8296,Acquiring,340330,24.92,0.00732421875,-0.795166015625,0.568603515625,1
15/03/17 08:39:25,70,0.895968,Acquiring,340330,24.92,0.0048828125,-0.778564453125,0.59619140625,1
15/03/17 08:39:27,72,0.9457439999999999,Acquiring,340330,24.92,0.004150390625,-0.75634765625,0.64013671875,1
15/03/17 08:39:27,72,0.9125599999999999,Acquiring,340330,24.92,0.004638671875,-0.746826171875,0.6455078125,1
15/03/17 08:39:28,71,0.862784,Acquiring,340330,24.92,0.000244140625,-0.759521484375,0.63037109375,1
15/03/17 08:39:29,71,0.813008,Acquiring,340330,24.92,-0.000244140625,-0.7509765625,0.644287109375,1
15/03/17 08:39:30,71,0.597312,Acquiring,340330,24.92,-0.01416015625,-0.780029296875,0.61083984375,1
15/03/17 08:39:30,71,0.74664,Acquiring,340330,24.92,-0.032470703125,-0.79736328125,0.57421875,1
15/03/17 08:39:31,72,0.9125599999999999,Acquiring,340330,24.92,-0.042236328125,-0.795654296875,0.58837890625,1
15/03/17 08:39:32,72,0.315248,Acquiring,340330,24.92,-0.045654296875,-0.796875,0.576171875,1
15/03/17 08:39:32,72,0.398208,Acquiring,340330,24.92,-0.046630859375,-0.7919921875,0.597412109375,1
15/03/17 08:39:34,71,1.294176,Acquiring,340330,24.92,-0.05419921875,-0.794189453125,0.5830078125,1
15/03/17 08:39:34,71,0.779824,Acquiring,340330,24.92,-0.060546875,-0.78271484375,0.6015625,1
15/03/17 08:39:35,69,0.796416,Acquiring,340330,24.92,-0.08251953125,-0.796875,0.57421875,1
15/03/17 08:39:36,69,0.929152,Acquiring,340330,24.92,-0.03076171875,-0.783203125,0.596923828125,1
15/03/17 08:39:36,69,0.680272,Acquiring,340330,24.92,-0.074951171875,-0.772216796875,0.6259765625,1
15/03/17 08:39:37,70,0.929152,Acquiring,340330,24.92,-0.08349609375,-0.766357421875,0.62890625,1
15/03/17 08:39:38,71,0.7632319999999999,Acquiring,340330,24.92,-0.07861328125,-0.7275390625,0.649658203125,1
15/03/17 08:39:39,71,0.99552,Acquiring,340330,24.92,-0.203369140625,-0.31787109375,1.009521484375,1
15/03/17 08:39:40,71,0.447984,Acquiring,340330,24.92,-0.323486328125,-0.343994140625,0.92724609375,1
